OTTA.ID,BAX,BOP1,MVB12A,COL11A1,DNAI1,CXCL17,CDH1,STK16,SHARPIN,IL6,JAK2,MAL,ERBB4,TOMM20,BRAF,RSPO1,GJB1,LOC81691,RPS23,KIFC1,IGFBP2,CDK8,SCGB1D2,DIS3,TESK1,PRTFDC1,DKK4,WT1,ADAMDEC1,CTSD,PSIP1,LDHB,E2F1,COBL,SLC2A3,ABCC3,PTH2R,DNAJC9,SRI,WWP1,MS4A3,SQSTM1,CYTIP,AKT1S1,RCBTB1,CYP4B1,CASP8,MYOD1,HIST1H2AM,TPT1,NF1,PLK2,SALL2,NTN2L,CPNE1,CD68,CTNNBL1,LRCH1,GPR64,QPRT,IGF1,ARID5B,TPX2,CLUH,NBEA,PRDX1,RBMS3,FOLR1,CDK4,BYSL,BNIP3L,AP3S1,PDGFRA,NUCB2,AURKB,AKT1,AADAC,RALB,RPL21,STC1,NRAS,ZNF165,FOXC2,S100A6,HYOU1,LIN28B,MITF,CSNK1G3,CEACAM5,ERBB2,BCHE,IFI44,TUBB6,TSC2,UQCC,EGFL6,GMNN,ARID1B,TP53,SLC37A4,ATP5A1,PIK3CA,XRN2,LBP,STATH,AR,C19orf12,RHOBTB3,OR52N4,HOXD9,BCL2,EPAS1,AFP,BRCA2,KCNE3,DHRS1,PTGS2,GMPR,POLA2,SLAMF8,ZBED1,SMARCA4,DUSP1,SLAMF7,FAM126B,MCM3,HIST1H2BI,GK5,CYP2C18,PCDH9,MAK,ATP5H,ISG15,PCK2,PD.L1,TOP1,CAT,GFRA1,BAALC,HIST1H2BE,SEMA6A,AURKA,TRIM27,RPL41,IGFBP4,EGFR,RNASEL,GLI2,FAS,ENPP1,KIAA1033,SLC12A3,B4GALT5,IGJ,RALGAPB,ADAM12,CTNNB1,UTP14C,POLR1D,LOX,GNA12,CDK9,MYCL1,NUAK1,MYC,LPAR3,FABP4,DUSP4,PDS5B,CDC42,RALA,BIRC5,CDKN3,PLA2R1,TSC1,E2F6,CHCHD8,FAM58A,PARP4,KRT6,FOXJ1,ABCC2,HSP90AA1,KPNA2,USP8,HIF1A,FGFR3,SMO,GSTP1,CTLA4,FMN2,TFF1,LGALS4,CD47,BECLIN1,CCNE1,MYCN,TBP,HOXA9,ASRGL1,CDCA8,SORBS3,FGFR1,FUT3,IL22,AOX1,NOTCH1,PPP2R4,SLC39A10,HINT2,DHRS7,MET,ZFHX4,HNF1A,KLF10,SERPINA5,TRIT1,PEX3,SPTLC2,ALG10B,PD.1,UCA1,RNASE2,PTGER3,ABCE1,UCHL1,C1orf173,SLC16A4,UCP2,FOXP3,SENP8,RB1,CXCL10,ERBB3,PAX2,FAP,SLC25A30,ITPKC,AKT2,AXL,OPA1,VANGL1,C7orf26,PSME2,SNRPA1,PTCH1,HRAS,EZR,FANCG,ALG8,CD27,RSPH1,MROH5,KIF24,THBS2,OASL,ITM2B,PDE6D,IDO1,ENOX1,DPAGT1,KDR,RARRES1,KIF3B,SCGB2A1,PKM2,TMCO3,STX17,SACS,TFPI,FRAP1,TGFBR2,ANXA4,CAV1,DAB2,SVIL,NUP85,C10orf82,KLK7,ATP5G3,ZSCAN16,TLR4,BAP1,HIST1H2BH,HBB,CD8A,GNG4,TIMP3,CDK12,SERPINE1,KIF1A,FKSG2,SLC25A19,MINPP1,STAT5B,HSF1,APPL2,ENTPD1,SUPT6H,IGFBP1,SPARC,CD2,NTRK1,RAD50,MRPS27,GAPDH,CCL5,MDM2,FCER1G,PTEN,ARHGEF11,CD3e,CDK6,BMS1,PPL,TTC39B.P2,MRPL45,OR52E4,CDKN2A,EPCAM,C10orf116,PHKG2,CDC7,HGF,APBB2,SAC3D1,APC,HPRT1,KRAS,CRABP2,SHPRH,PTPN11,ATG16L1,LGALS14,WDR91,NTRK2,GUSB,CAMK1,LRRC50,LUM,NRIP1,RPL23,RNF114,MAB21L1,ZC3H13,SMARCB1,YWHAB,ABCC4,OR1G1,ERGIC3,PDZK1IP1,HMGB3,IFT88,TSNAXIP1,GTPBP3,SORT1,CRISPLD2,IGF1R,TAP1,ESR2,PI3,ABCB1,PGRB,TAGLN,MSH4,LRRC15,IGHM,MTA1,COL4A6,EPB41L3,CTHRC1,HHAT,MAP1LC3A,CTSK,CX3CR1,TFF3,MRE11A,COL1A2,TDRD3,GALNT6,TSPAN8,SLC3A1,MEOX2,INHBA,PJA2,CCND1,COL5A2,PSRC1,CAPN2,FBN1,VCAN,HIST1H2BD,CD38,NOTCH3,MUC5B,PKM1,GTF2H5,MAD1L1,KIF4A,IGKC,ZNF668,TFPI2,ZNF12,BRCA1,CSF1R,PHF20,LGR6,MEST,IGF2,FLT1,KDM5D,DCN,CD302,SLC16A1,TMEM45A,GCNT3,ESR1,HNF1B,CCDC171,JAG2,TCF7L1,VSIG4,NF2,DHX35,FLT4,RAD51C,ATM,FEN1,CXCL14,ADCYAP1R1,ANKRA2,KGFLP2,PDGFRB,PGGT1B,NPEPL1,LRFN4,GLUT1,SEMA4D,FNDC3A,FOXRED2,POLR2H,PBX1,MAP2K4,MPZL2,FGFR4,RAD51B,KCNMB3,SORL1,COL3A1,BCAP31,ABCC5,OLFML3,GAD1,CYB561,MBNL2,ADH1B,PAX8,FHIT,ZNF423,TBX2,CXCL11,PLAC4,TIPARP,CD3D,POSTN,COL5A1,BABAM1,WRB,NUAK2,ZNF830,MAP4K3,PTGS1,ESD,NBN,FGF1,RICTOR,TRIL,SIRT5,CPNE8,ABCA1,TTC39B.not.P2,MyD88,ZNHIT2,CD55,SLC40A1,HMGA2,KRT13,ANKRD1,ATP8B4,PTPRT,ASB7,RAC1,RASA1,OR51V1,CD74,PGRA,SOX10,FN1,KLHL7,MANBAL,HIST1H2BG,PIGH,SOX17,GFPT2,MAP3K11,KIT,BNIP3,MDM4,TIGAR,APC2,TBC1D8B,TSHR,CXCL9
TVAN20544,-2.018678872,-2.590585177,-2.725361844,0.47344615,-6.167768906,-5.684560346,-1.270217674,-3.336241644,-1.105622696,-7.215072966,-3.110739326,-2.982415245,-3.608896922,-1.498694849,-3.215075972,-7.006486776,-4.297537908,-7.384997567,-4.63546637,-1.85830625,0.319939954,-3.268137208,-2.398590125,-2.917395461,-4.572502435,-3.564821956,-8.899564042,-1.309254582,-4.945377371,0.252891609,-1.711162047,0.095385158,-2.899574186,-5.7296482,-8.38499396,-2.220094147,-3.590585047,-2.544537814,-1.307651291,-2.404290231,-9.536988237,-0.466436015,-4.14087485,-3.524534667,-2.782116617,-5.191228642,-2.585395622,-5.800037471,0.319248346,2.747402162,-2.146596339,-2.319988916,-2.9520416,-7.09221648,-0.684214661,-3.183367117,-2.994402096,-3.698500366,-3.475707848,-1.910889579,-2.825815155,-2.402007485,-1.937917865,-2.539510997,-6.121965265,0.051502193,-5.824284997,-0.79853661,-3.336241644,-3.544537688,-2.190244221,-1.012571338,-2.048717697,-1.671442749,-2.831947767,-0.85284005,-7.497472004,-1.938744861,2.045974004,-6.729647055,-3.094060587,-4.812110899,-7.497472004,2.388138037,-1.063073034,-8.006484002,-5.598403766,-3.619466162,-9.121954746,-1.282238025,-7.848943299,-3.925569227,-1.803047348,-2.631449985,-2.902798086,-4.657080175,-4.219088833,-2.180429932,-3.043370987,-3.209077232,0.094374938,-2.91251324,-0.945377995,-8.18336104,-8.314604976,-4.468524052,-3.44718577,-3.715407139,-8.706920252,-6.848945786,-5.34060618,-3.861438904,-10.7068932,-4.435465774,-4.577645736,-6.640837925,-6.403146694,-2.461376444,-2.963777706,-5.160034037,-4.187292623,-2.31032438,0.210256326,-3.163897255,-3.4542636,-2.235253953,-1.634796597,-3.562270771,-7.800033864,-6.752730631,-7.384997567,-1.576358642,-2.463755166,-4.077572284,-6.167768906,-1.320527791,-3.127613143,-6.38499937,-8.006484002,-3.038044107,-4.630113137,-3.938744613,-2.794039783,3.116014936,-0.305516363,-3.585395492,-4.191229036,-5.800037471,-4.657080175,-3.237287248,-3.632787538,-9.006478453,-1.761485359,-2.86300806,-0.999570093,-4.824285608,-0.153299951,-3.048717607,-3.414607406,-2.454263718,-3.09959877,-3.403148292,-4.906028722,-4.063072718,-2.524534791,-0.682135849,-1.670755587,-4.794039334,-2.86300806,-4.367078821,-0.524224527,-1.941228698,-3.575072051,-7.183364176,-3.785088034,-3.695701734,-1.804554079,-3.824285914,-1.606266864,-3.942057346,-3.480516835,-7.848943299,0.113848053,-2.040705177,-2.648937411,-1.260362808,-2.909267581,-4.800038072,1.704912703,-5.567376893,-8.314604976,-8.536996252,-8.006484002,1.726721375,-1.87245814,-1.490789652,-4.426158035,-3.833484849,-8.899564042,-0.485644221,-4.729648773,-3.349377044,0.18845669,-7.752728304,-9.247484535,-6.440140854,-2.244426894,-3.278568887,-2.744033119,-2.982415245,-3.387256922,-5.006488857,-4.880380146,-9.121954746,-2.101449658,-6.121965265,-3.466137698,-3.562270771,-3.461376325,-2.627444352,-6.776189566,-6.517102733,-8.006484002,-5.191228642,-3.266059893,-4.679022719,-10.38497232,-7.384997567,-2.440142611,-6.38499937,-6.215074569,-2.587988066,-4.403148064,-3.630113404,-3.358200893,-2.163897352,-4.542021839,-3.662534876,-0.908457427,-3.137073471,-2.138023019,-3.243404691,-4.651646291,-0.800790235,-2.748376408,-5.48775978,-5.092218688,-0.383592951,-4.163897062,-3.268137208,-5.013441614,-5.557181133,-9.121954746,-4.268137,0.093970651,-6.4215252,0.996433636,-4.532003087,-4.985829396,-5.099598215,-2.194188707,-4.706928705,-3.752732667,-3.622120615,-2.106087061,1.64732012,-3.877206217,-3.989252503,-5.430803933,-6.952039095,-3.083047596,-1.652324883,-2.107016334,-4.684560901,-2.153299879,-2.030972148,-3.32322476,-7.006486776,-2.581515669,-1.47510803,-5.673505166,-3.595793338,-2.328634304,-0.661852183,-7.006486776,-4.331889403,-6.619464306,1.780031424,-2.522053802,-0.181653146,-1.897965013,-8.458994162,-5.385000272,-4.657080175,-3.721087047,-1.081677001,-3.794039633,-5.034503219,-2.030972148,-7.952036423,2.775216926,-4.886749668,-8.006484002,-4.284864082,-3.614171864,2.228604149,-2.631449985,-3.665269843,-2.365966393,-2.101449658,-2.202110182,-5.114471484,-3.709749505,-2.169710771,-2.608897054,-6.349375505,-3.327550685,-7.952036423,-3.749826937,-1.106551669,-7.497472004,-3.442486434,-4.263985358,-5.107015683,-3.156182291,-3.257780417,-4.788065435,-2.888346931,-1.813627662,1.183144977,-3.806062159,-2.314611739,-3.794039633,-8.458994162,-3.175547613,-6.874036723,-2.121966674,-5.215075371,-6.824283774,1.077398859,-4.44014226,1.696681984,-2.404290231,-7.952036423,-2.421526934,-0.87522613,-0.388386431,-4.492609662,-8.619457941,-0.733231866,-4.598404289,-4.11073914,-3.785088034,-6.925566932,-3.770291035,-2.123846407,-2.658442258,-1.230183014,-4.24749724,-7.752728304,-3.785088034,-6.4215252,-7.619462184,1.220015283,-7.280661159,-2.582807828,-0.644545743,-1.863008139,-8.247491092,-3.280664304,0.471891186,-5.255717332,-2.156182387,-0.41921686,-5.517103722,-7.952036423,-3.632787538,3.091846271,-4.041592996,-3.120089293,-7.662530778,-7.314608411,-6.280662836,-1.36707921,-2.154260075,-0.734308371,-0.434882715,-3.948705721,-1.227654188,-1.888347011,-2.429641752,-0.122671357,-5.912512103,-1.337331868,-6.497473953,-3.364854378,-3.257780417,-3.738262188,-4.979008134,3.976983711,-4.788065435,-5.070303923,-3.278568887,-4.407720792,-4.830411708,-4.048717429,-3.886749987,-2.122906234,0.665663778,-5.05587686,-7.70692476,0.304123249,-4.353782002,-4.657080175,-3.41230829,-7.006486776,-2.695701873,-4.965461608,-5.88674903,-3.048717607,-4.272300624,-2.294359316,-2.96041478,-4.598404289,-5.824284997,-3.400867351,-2.400867465,-4.886749668,-3.054084116,-7.152337347,-5.557181133,-6.458999857,-2.203103431,-3.855179915,-2.4238408,-3.280664304,-3.744032974,-3.622120615,-2.378254229,-3.657080447,-1.819708577,-1.183857393,-3.706928987,-2.935439634,-6.640837925,-4.336241426,-5.684560346,-1.168740288,3.660485484,-1.530756057,-2.463755166,-2.363743442,-7.899569194,-2.227148904,-2.93709126,-3.148508364,-3.167770264,-6.4215252,-5.992682377,-2.975610068,-5.137072901,-9.899553737,-4.459001281,-5.468523574,-0.762583198,0.37771307,-1.376572496,-3.270217518,-2.539510997,-4.603640936,-2.83810656,-2.999569964,-2.379376512,-2.469719188,-4.310324059,-4.148508173,-6.107014939,-3.380499557,-6.167768906,-2.491396148,-5.323224112,-2.640839944,-5.718243446,-5.651645748,-2.758561891,-3.886749987,-7.952036423,-5.255717332,-7.006486776,-7.848943299,-4.706928705,0.299396827,-2.93709126,-7.314608411,2.755061685,-5.800037471,-7.121963762,3.089997554,-4.19517622,-2.002160943,-0.889945605,-7.349373745,-1.031854304,-4.93214155,-3.640839809,-7.752728304,-2.684561317,-2.504805322,-6.215074569,-7.952036423,-4.263985358,-8.38499396,-2.137073565
TVAN20583,-2.352890585,-2.621956173,-2.720527185,-2.106174764,-5.763018716,0.46236626,-0.04388352,-3.205497264,-1.900718856,-6.408836068,-3.651407208,-6.894262503,-4.997484228,-0.612035888,-3.062579529,-8.323103476,-2.899425496,-6.428599309,-2.752083788,-2.02825078,0.021302562,-4.692629717,-3.825511022,-3.44611794,-4.458762021,-4.065477381,-8.084944302,-0.20057779,-6.542419127,-0.93409639,-0.589439948,0.61835433,-2.610624196,-5.725865734,-8.853616549,-2.830432183,-5.084947046,-1.986457529,-0.338652185,-2.439837213,-8.964647434,0.016171859,-5.820606182,-4.004882864,-3.986457392,-0.96015179,-2.163494497,-8.564110903,0.034670385,1.929073035,-2.460032749,-1.736989093,-4.778786342,-7.542418051,-2.073233969,-3.778786501,-4.052003148,-4.564115002,-5.807608847,-0.29477603,-3.509161452,-3.424873889,-2.656496157,-2.954768526,-7.499982847,1.527079666,-5.901149572,-0.601657375,-2.275913281,-3.11365371,-2.200710491,-2.012319592,-3.93431695,-3.374889598,-3.385714371,-1.044598126,-6.341721917,-1.813281388,0.722827469,-4.297896385,-4.203367718,-3.098734291,-6.216191113,3.941538417,-1.641283099,-7.521044431,-5.677771465,-2.72663061,-7.880586218,-2.33296678,-8.323103476,-0.849453434,-3.096756642,-2.834545943,-3.394190152,-5.229130594,-3.561385346,-3.514431577,-2.070320414,-3.132775862,0.426031684,-1.997484551,-1.715587133,-8.023543888,-8.750523424,-6.233469094,-5.237821552,-5.713691025,-9.149071218,-5.246565182,-4.781960589,-3.19276752,-9.023540882,-4.986457209,-4.231298647,-6.242186306,-6.046266207,-1.165306791,-1.279273624,-7.26865761,-4.915022088,-2.014651409,-1.649231852,-5.59728158,-3.763019186,-1.125197414,-1.697866626,-3.660142017,-8.286577693,-7.677769692,-6.908068289,-0.514266709,-0.35984054,-3.7583224,-5.820606182,-1.743936274,-2.880588855,-7.801151896,-6.216191113,-2.544440246,-5.763018716,-3.952084352,-3.065477477,3.249714492,-1.932552317,-3.182244535,-5.264213042,-6.788329155,-4.936083699,-6.531692729,-3.476652305,-9.084941166,-1.355843932,-3.908069503,-1.739686801,-5.619824139,0.002400105,-4.073233823,-3.791525611,-3.607101059,-4.683696594,-2.408223728,-3.772458881,-4.908069329,-0.062097187,-1.139376349,-7.418682859,-5.433583213,-3.611329772,-4.529024344,-2.448007584,-1.251232292,-3.982800369,-6.880587579,-3.285454521,-4.372494963,-0.587529438,-3.815718937,-2.937853057,-6.458761259,-1.257846378,-7.85361922,1.017028238,-1.068865864,-2.586835282,-1.53069224,-5.59170055,-4.51839671,1.547376108,-6.323106251,-8.52104231,-9.286574086,-7.908066902,0.884032331,-1.158329121,-2.043883484,-6.448637049,-3.932552185,-7.827147058,0.696911152,-4.032969958,-4.138867374,-3.341722736,-5.648506883,-9.521038067,-7.586139362,-3.029193362,-1.785142114,-2.612035835,-1.661968554,-3.952084352,-3.296760966,-6.642723955,-8.250953871,-1.468638299,-5.318490086,-2.709152396,-4.668929886,-3.451162333,-3.437332471,-8.023543888,-2.247662255,-8.853616549,-6.351120609,-2.729692033,-0.699741493,-7.438582389,-8.438580385,-1.601832644,-7.542418051,-5.719765537,-5.922008167,-2.449899643,-3.362956569,-9.801144167,-4.510477048,-5.788329793,-3.794728043,-0.953649618,-4.918511074,-2.328318544,-3.679250838,-5.32773816,0.170183799,-2.027308765,-4.436081636,-5.355843489,-1.25895168,-4.224804886,-2.840324987,-7.30472682,-5.077127544,-9.438576378,-4.132775761,-1.890404638,-3.509161452,-0.301308571,-5.971884049,-2.688901081,-7.08494587,-2.168678458,-4.986457209,-4.689645859,-3.719765993,-1.180672765,1.627803837,-4.51839671,-2.595186651,-5.929028591,-7.323105326,-2.848621128,-3.152154876,-3.252057314,-5.140903437,-3.452426192,-2.332384931,-2.111156451,-26.89622177,-2.486975812,0.499770027,-5.801153828,-5.542419665,-2.176489495,-0.763019324,-4.939624056,-6.608508267,-7.7258639,-1.693003395,-2.724338799,-2.133789397,-2.291662154,-8.608504886,-4.399055785,-4.550517401,-4.339382481,-1.716725653,-3.908069503,-5.418684341,-3.611329772,-8.250953871,1.079631621,-7.216190254,-8.182241284,-3.441091123,-2.597282069,2.606189175,-4.476652176,-3.789927057,-3.542420069,-2.949405342,-2.697866589,-7.479224316,-6.084946654,-2.182244587,-3.807609333,-5.199118034,-3.189602558,-8.323103476,-0.728351919,-0.910673015,-7.631227181,-2.535037173,-2.471518218,-6.468957019,-4.443602216,-3.278712944,-5.190656458,-2.333548864,-2.160393037,-0.883782371,-3.780372751,-2.242187125,-4.259781019,-8.908064127,-4.877190024,-6.092808768,-3.169717438,-4.608509112,-4.890832629,-0.472479529,-3.08985614,0.771004361,-2.157813571,-9.084941166,-3.208697328,-1.830432224,-0.537382253,-3.742775969,-10.14906466,-1.459715041,-4.466402082,-5.023546518,-5.428599807,-6.750527155,-3.386922152,-1.453691254,-4.017922157,-2.669664863,-2.855292561,-8.323103476,-2.370701861,-6.894262503,-6.10866271,-1.353775975,-7.60850714,-5.268658946,-3.062579529,-2.291096724,-9.216185102,-4.788330113,-1.672607675,-5.901149572,-2.385110919,-2.985542358,-6.438583391,-7.908066902,-2.833722252,1.069705599,-4.957457344,-3.082988487,-8.750523424,-7.993796606,-8.053917473,-4.569590131,-2.802765442,-1.403327037,-2.107667465,-4.515751989,-0.606221758,-3.632661283,-4.384507479,-0.087154319,-5.665994302,-2.143453175,-4.40149483,-4.248759614,-3.289966472,-4.766158737,-4.738144366,0.236980666,-5.237821552,-3.201241524,-4.073233823,-2.799545139,-6.725865122,-4.209765489,-5.438583892,-2.540402851,-6.190656036,-3.925514635,-8.964647434,-1.466402305,-5.360581406,-4.510477048,-5.5586603,-6.428599309,-2.088381795,-7.479224316,-4.651407062,-3.57784212,-6.631228326,-4.207629745,-2.878039172,-4.92551446,-7.008595065,-2.590309146,-2.878039172,-3.906336536,-4.461304215,-5.648506883,-4.797937438,-6.964651762,-3.569590268,-4.040553129,-2.111156451,-2.2001796,-1.643085792,-3.766158894,-3.793125938,-3.805992868,-1.721288741,-0.973925178,-4.259781019,-2.777202071,-6.418683847,-4.550517401,-5.575085842,-0.603060263,2.145882308,-1.762627321,-3.545114178,-3.560022384,-8.608504886,-1.598680742,-3.587529316,-7.521044431,-1.77878662,-6.323106251,-7.25095563,-3.499984807,-3.756760197,-10.28656687,-2.380893391,-7.323105326,-3.118661333,-1.292227834,-1.510806398,-3.51047718,-1.983257127,-4.132775761,-2.732759966,-2.575086324,-2.889976433,-2.330059878,-6.993798078,-3.636965697,-7.631227181,-3.072262081,-7.286579496,-1.055600164,-4.040553129,-2.66014209,-5.360581406,-5.763018716,-1.054400218,-6.140903029,-8.438580385,-9.286574086,-7.7258639,-8.65430843,-4.032969958,-0.567021333,-3.856965168,-8.438580385,2.123392964,-3.682213251,-7.586139362,0.090303785,-5.586141026,-2.752083788,-0.297896598,-7.499982847,-1.036756727,-7.438582389,-4.044359714,-8.323103476,-2.075666435,-2.345240135,-6.922007466,-8.964647434,-6.233469094,-9.801144167,-4.330059704
TVAN20589,-2.222975076,-1.746278512,-3.000367706,-4.56611935,-6.770808392,-3.892347725,-1.63650901,-3.358524147,-0.853983974,-7.105992123,-3.067666089,-4.668930128,-5.797444382,-0.782956882,-2.590173127,-4.693733511,-4.80643361,-7.270378673,-3.610692571,-3.806433836,-1.683347258,-4.2487786,-7.958433147,-3.111553729,-4.589202957,-5.289157738,-6.128361029,-1.259153867,-5.566118968,0.022971579,-1.68853122,-0.925626082,-5.366810259,-5.111553311,-7.513649368,-1.830299531,-7.400438979,-3.101838575,-1.872153409,-2.820023012,-7.958433147,0.108250059,-4.852237285,-3.725349919,-3.20652107,-1.481803401,-2.91769069,-7.221469156,-1.875696664,3.145779365,-2.729618357,-2.315382605,-4.723220267,-7.455933985,-1.882215322,-3.482703544,-3.901949722,-3.971014968,-1.866854788,-1.614634511,-3.595032229,-2.647571854,-4.820022671,-3.284440948,-6.282870851,0.92335661,-5.470149959,-1.393652493,-3.681278723,-3.395346665,-2.706297285,-1.433133821,-2.370138858,-3.279739059,-5.558505788,-0.557794843,-5.353574438,-2.58243229,2.49569075,-6.295470876,-3.936069095,-5.046212582,-6.685417002,3.37724784,-2.499916525,-7.174163519,-6.57377177,-3.887570585,-7.295469611,-1.74465781,-8.321002081,-2.095627559,-3.114341546,-3.270381005,-4.125546859,-7.668927259,-5.710508797,-2.544339122,-2.714734121,-4.45593646,-0.022617285,-3.235060473,-1.924402392,-7.062270812,-8.321002081,-4.788511708,-4.710509219,-4.081237971,-8.66892398,-4.681278516,-5.463025528,-3.471937114,-8.484500195,-6.23354318,-4.620567119,-5.019837177,-6.999077078,-3.978614783,-3.554714779,-6.174164682,-5.463025528,-2.991370916,-0.788233855,-4.532172027,-2.876879627,-3.103222455,-3.941009835,-3.385210594,-7.604797064,-7.019835608,-6.978613005,-1.593086731,-0.808125683,-4.059583609,-6.009420045,-1.833167143,-3.366810757,-7.513649368,-6.308181917,-3.470150495,-5.824580495,-5.094938604,-2.986254971,3.770121144,0.083830231,-2.808689922,-4.441861279,-4.973543541,-3.727482506,-5.499004807,-3.262628731,-7.999075017,-0.158795741,-1.532638415,-1.689050642,-6.386893821,0.269847119,-3.317790361,-3.3129787,-4.958436654,-3.973543794,-3.298639262,-3.568029131,-5.264175392,-0.79632558,-6.40044034,-6.958435151,-5.67715022,-3.21547267,-4.620567119,-2.273493695,-3.918908547,-5.558505788,-6.062271889,-3.965970575,-3.42445841,-1.171985962,-2.6979095,-1.300225632,0.485197133,-8.040895072,-7.427919663,0.285530186,-3.838343079,-2.375981426,-1.373892119,-5.233543787,-4.731756947,1.373537219,-6.094938053,-7.636505854,-9.221461942,-6.958435151,-0.969436921,-2.401292513,-3.852237518,-6.668928898,-3.736044519,-7.346999819,-5.386894495,-5.85223682,-4.273493461,-1.996505131,-6.51365084,-9.040890828,-4.788511708,-3.702097192,-3.245718954,-3.225986891,-3.675091316,-3.159695219,-6.117133782,-5.85223682,-7.427919663,-1.227872633,-3.868618657,-3.162577727,-3.960943759,-2.965970701,-3.660756402,-5.535904371,-5.727481866,-7.918904891,-5.815478293,-2.778527954,-4.509976287,-6.62056593,-5.899542504,-1.851074698,-6.702095724,-5.295471509,-3.293890948,-4.48090337,-2.85923536,-8.736037863,-4.55471459,-5.174165264,-3.159695219,-1.340051612,-3.87333335,-2.377655086,-3.450642338,-5.233543787,-0.893245412,-2.730687416,-3.652628522,-6.139676333,-1.259925362,-5.434874502,-3.689570096,-5.393651858,-6.788510372,-8.543393644,-5.463025528,-2.483604473,-4.824580951,0.776084318,-5.009420564,-4.702096982,-5.347001787,-3.265724644,-4.60872551,-2.01201813,-4.286011498,-6.861573742,1.386721652,-4.718970796,-3.664837578,-6.040898254,-6.470149245,-3.096316291,-3.119933394,-2.031646936,-5.27661249,-2.831445834,-2.634506607,-3.142520077,-7.197622453,-1.564689149,0.3563349,-5.264175392,-4.403847962,-2.566119636,-2.87806362,-7.373471982,-5.139676901,-5.736043875,-1.974176883,-2.695820151,-1.206893058,-7.019835608,-8.270376186,-5.463025528,-4.386894833,-3.681278723,-0.985616847,-3.996504938,-4.889956939,-3.235060473,-7.958433147,1.190463071,-6.03032902,-6.938535621,-3.849912465,-3.434875024,0.700270229,-3.666882504,-4.43487485,-3.58339753,-1.711036986,-2.421866052,-6.33394499,-4.086702731,-2.411542609,-1.817749318,-5.105993788,-3.950942369,-7.999075017,-1.538710963,-1.600885101,-5.958436153,-2.742499648,-5.842959012,-5.122737045,-3.48090355,-4.337198942,-4.833740948,-1.841226912,-3.103222455,-0.003756133,-3.986254843,-2.824581294,-2.604800102,-7.321004658,-3.245718954,-4.63250673,-2.139677398,-5.08396749,-6.788510372,-1.863333155,-4.677150632,1.355579556,-2.779633891,-8.484500195,-2.782956798,-1.821730737,-0.856023943,-3.539647333,-8.880427049,-1.347822348,-2.529379092,-6.139676333,-4.078513334,-7.040897193,-4.254917736,-1.83776721,-5.025073823,-2.104607733,-3.808689809,-5.025073823,-4.070370163,-5.67715022,-7.513649368,1.067932597,-6.23354318,-5.543398904,-2.85923536,-1.609708951,-7.604797064,-4.001657425,-2.178535372,-5.753321856,-2.5814676,-2.743578298,-4.038249472,-7.668927259,-3.892347725,1.949788656,-4.131182393,-4.706296969,-4.702096982,-7.245716661,-7.427919663,-4.958436654,-2.365980034,0.454603059,-2.402995813,-5.156818027,0.314451795,-3.575692866,-4.122737326,-1.675091471,-6.788510372,-2.66995544,-4.337198942,-3.063619257,-3.616609305,-4.083967763,-6.824579582,3.186575065,-5.15108166,-6.788510372,-3.738192985,-6.652627104,-5.636508258,-4.254917736,-1.405981478,-3.3129787,0.874277091,-4.230516398,-8.321002081,-0.561356762,-4.45593646,-4.156818315,-4.842959475,-6.652627104,-1.238858155,-6.718969523,-5.448881353,-3.210989927,-4.784065804,-3.988810548,-3.230516549,-5.393651858,-5.889956461,-3.689570096,-2.962198948,-6.197623636,-2.863919439,-6.842958088,-4.880434168,-6.040898254,-3.261083262,-4.431394282,-1.554241674,-2.855732254,-2.131182605,-4.075793834,-3.229005082,-5.227494744,-1.94286717,-2.710509536,-3.918908547,-2.347002361,-4.988810292,-4.815478747,-6.221470358,1.10585653,1.802098002,-1.357698222,-2.257226895,-3.20949877,-7.455933985,-2.934836672,-2.534037459,-7.128359902,-2.494458656,-6.105993233,-5.702096563,-4.148222293,-4.321006912,-7.880430846,-3.62851607,-6.174164682,-5.668929718,-1.443613492,-1.960943947,-3.996504938,-3.356872521,-4.593086391,-2.21024423,-3.859235243,-2.391114728,-2.460363532,-6.685417002,-4.56611935,-7.636505854,-2.795206694,-6.360176508,-2.226740922,-4.203549356,-2.421002938,-5.589202569,-4.866266841,-1.958437092,-7.105992123,-5.92868883,-7.427919663,-6.918906841,-8.880427049,-4.363490234,-0.802775583,-2.588234021,-7.636505854,2.758358497,-5.455936107,-7.295469611,-0.032470676,-5.308182555,-2.601862819,-2.09976531,-5.360177169,-1.118183717,-6.40044034,-4.58146731,-6.842958088,-2.873333468,-2.42014034,-6.270379917,-7.736041298,-5.448881353,-8.221466751,-3.826865732
